"pathwayID","overlap","n","description","memo","Pval","fold"
"11669",1,"9","Positive regulation of autophagy of mitochondrion "," http://amigo.geneontology.org/amigo/term/GO:1903599",0.198937065734469,4.67790262172285
"1168",1,"3","DGTP catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006203",0.0712570056044836,14.0337078651685
"11684",2,"30","Regulation of cytoplasmic transport "," http://amigo.geneontology.org/amigo/term/GO:1903649",0.156049198649507,2.80674157303371
"11686",1,"13","Positive regulation of cytoplasmic transport "," http://amigo.geneontology.org/amigo/term/GO:1903651",0.256052708554122,3.50842696629213
"11689",3,"40","Regulation of sprouting angiogenesis "," http://amigo.geneontology.org/amigo/term/GO:1903670",0.166855558537726,2.10505617977528
"11690",2,"13","Negative regulation of sprouting angiogenesis "," http://amigo.geneontology.org/amigo/term/GO:1903671",0.106540603209174,3.50842696629213
"11698",15,"376","Regulation of hemopoiesis "," http://amigo.geneontology.org/amigo/term/GO:1903706",0.171201940973091,1.30748831041943
"11699",4,"103","Negative regulation of hemopoiesis "," http://amigo.geneontology.org/amigo/term/GO:1903707",0.417197995667541,1.22032242305813
"11700",4,"170","Positive regulation of hemopoiesis "," http://amigo.geneontology.org/amigo/term/GO:1903708",0.724626386811868,0.825512227362855
"11702",1,"31","Regulation of aerobic respiration "," http://amigo.geneontology.org/amigo/term/GO:1903715",0.645244082122132,1.0024077046549
"11711",1,"14","Regulation of plasma membrane organization "," http://amigo.geneontology.org/amigo/term/GO:1903729",0.30910664199858,2.80674157303371
"11729",1,"7","Guanine nucleotide transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1903790",0.256052708554122,3.50842696629213
"11730",1,"33","Negative regulation of anion transport "," http://amigo.geneontology.org/amigo/term/GO:1903792",0.588560749729916,1.16947565543071
"11731",3,"54","Positive regulation of anion transport "," http://amigo.geneontology.org/amigo/term/GO:1903793",0.116052939448277,2.47653668208857
"11743",2,"146","Organic acid transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1903825",0.874073705851693,0.57280440265994
"11745",19,"553","Regulation of cellular protein localization "," http://amigo.geneontology.org/amigo/term/GO:1903827",0.225902355527639,1.2065178707611
"11746",7,"128","Negative regulation of cellular protein localization "," http://amigo.geneontology.org/amigo/term/GO:1903828",0.0800037350161084,1.85350858596566
"11747",7,"275","Positive regulation of cellular protein localization "," http://amigo.geneontology.org/amigo/term/GO:1903829",0.738763173905015,0.839623547488716
"11753",1,"117","Regulation of cellular response to transforming growth factor beta stimulus "," http://amigo.geneontology.org/amigo/term/GO:1903844",0.935779912184151,0.379289401761312
"11758",1,"4","Regulation of cristae formation "," http://amigo.geneontology.org/amigo/term/GO:1903850",0.137449699499339,7.01685393258427
"11759",1,"3","Positive regulation of cristae formation "," http://amigo.geneontology.org/amigo/term/GO:1903852",0.137449699499339,7.01685393258427
"11773",7,"148","Regulation of viral life cycle "," http://amigo.geneontology.org/amigo/term/GO:1903900",0.115962492922763,1.69372336303758
"11774",3,"27","Negative regulation of viral life cycle "," http://amigo.geneontology.org/amigo/term/GO:1903901",0.0385273012395698,3.82737487231869
"11776",2,"4","Regulation of establishment of T cell polarity "," http://amigo.geneontology.org/amigo/term/GO:1903903",0.0144749670290808,9.35580524344569
"11778",2,"19","Regulation of receptor clustering "," http://amigo.geneontology.org/amigo/term/GO:1903909",0.130748500010217,3.11860174781523
"11779",1,"11","Positive regulation of receptor clustering "," http://amigo.geneontology.org/amigo/term/GO:1903911",0.30910664199858,2.80674157303371
"11783",1,"2","Regulation of protein processing in phagocytic vesicle "," http://amigo.geneontology.org/amigo/term/GO:1903921",0.0712570056044836,14.0337078651685
"11784",1,"2","Positive regulation of protein processing in phagocytic vesicle "," http://amigo.geneontology.org/amigo/term/GO:1903923",0.0712570056044836,14.0337078651685
"1179",1,"43","Pyrimidine nucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006220",0.804044771001175,0.637895812053115
"11796",1,"33","Arachidonate transport "," http://amigo.geneontology.org/amigo/term/GO:1903963",0.522849937607846,1.40337078651685
"11799",1,"5","Regulation of response to macrophage colony-stimulating factor "," http://amigo.geneontology.org/amigo/term/GO:1903969",0.256052708554122,3.50842696629213
"1180",1,"27","Pyrimidine nucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006221",0.670593963046364,0.935580524344569
"11800",1,"2","Positive regulation of response to macrophage colony-stimulating factor "," http://amigo.geneontology.org/amigo/term/GO:1903971",0.137449699499339,7.01685393258427
"11801",1,"5","Regulation of cellular response to macrophage colony-stimulating factor stimulus "," http://amigo.geneontology.org/amigo/term/GO:1903972",0.256052708554122,3.50842696629213
"11802",1,"2","Positive regulation of cellular response to macrophage colony-stimulating factor stimulus "," http://amigo.geneontology.org/amigo/term/GO:1903974",0.137449699499339,7.01685393258427
"11803",1,"22","Regulation of glial cell migration "," http://amigo.geneontology.org/amigo/term/GO:1903975",0.617949267606351,1.07951598962835
"1182",1,"2","DUDP biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006227",0.0712570056044836,14.0337078651685
"11821",6,"165","Positive regulation of vasculature development "," http://amigo.geneontology.org/amigo/term/GO:1904018",0.420817989694446,1.15345544097276
"11822",2,"116","Epithelial cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:1904019",0.822227143769249,0.652730598379932
"11831",6,"88","Regulation of cyclin-dependent protein kinase activity "," http://amigo.geneontology.org/amigo/term/GO:1904029",0.0748525103874677,2.00481540930979
"11832",2,"30","Negative regulation of cyclin-dependent protein kinase activity "," http://amigo.geneontology.org/amigo/term/GO:1904030",0.235898535212702,2.1590319792567
"11834",1,"90","Regulation of epithelial cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:1904035",0.925465584661502,0.400963081861958
"11836",1,"36","Positive regulation of epithelial cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:1904037",0.588560749729916,1.16947565543071
"11847",10,"363","Regulation of cation transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1904062",0.45866099813858,1.07127540955485
"11848",2,"92","Negative regulation of cation transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1904063",0.641413329807376,0.935580524344569
"11849",2,"167","Positive regulation of cation transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1904064",0.926275264027538,0.483920960867881
"1185",1,"2","DTDP biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006233",0.0712570056044836,14.0337078651685
"1186",1,"4","DTTP biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006235",0.0712570056044836,14.0337078651685
"11866",1,"12","Regulation of retrograde protein transport, ER to cytosol "," http://amigo.geneontology.org/amigo/term/GO:1904152",0.198937065734469,4.67790262172285
"11867",1,"9","Negative regulation of retrograde protein transport, ER to cytosol "," http://amigo.geneontology.org/amigo/term/GO:1904153",0.137449699499339,7.01685393258427
"11870",1,"3","Regulation of bleb assembly "," http://amigo.geneontology.org/amigo/term/GO:1904170",0.198937065734469,4.67790262172285
"11871",1,"2","Positive regulation of bleb assembly "," http://amigo.geneontology.org/amigo/term/GO:1904172",0.137449699499339,7.01685393258427
"11876",1,"12","Positive regulation of membrane depolarization "," http://amigo.geneontology.org/amigo/term/GO:1904181",0.198937065734469,4.67790262172285
"11885",1,"3","Regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity "," http://amigo.geneontology.org/amigo/term/GO:1904217",0.0712570056044836,14.0337078651685
"11886",1,"3","Positive regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity "," http://amigo.geneontology.org/amigo/term/GO:1904219",0.0712570056044836,14.0337078651685
"11887",1,"5","Regulation of serine C-palmitoyltransferase activity "," http://amigo.geneontology.org/amigo/term/GO:1904220",0.137449699499339,7.01685393258427
"11888",1,"3","Positive regulation of serine C-palmitoyltransferase activity "," http://amigo.geneontology.org/amigo/term/GO:1904222",0.0712570056044836,14.0337078651685
"11902",1,"16","Negative regulation of TORC1 signaling "," http://amigo.geneontology.org/amigo/term/GO:1904262",0.256052708554122,3.50842696629213
"11908",1,"19","Regulation of ERAD pathway "," http://amigo.geneontology.org/amigo/term/GO:1904292",0.30910664199858,2.80674157303371
"11909",1,"6","Negative regulation of ERAD pathway "," http://amigo.geneontology.org/amigo/term/GO:1904293",0.137449699499339,7.01685393258427
"1192",9,"842","DNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006259",0.998098581179002,0.464350627891606
"11926",1,"25","Regulation of telomere capping "," http://amigo.geneontology.org/amigo/term/GO:1904353",0.256052708554122,3.50842696629213
"11928",1,"18","Positive regulation of telomere capping "," http://amigo.geneontology.org/amigo/term/GO:1904355",0.256052708554122,3.50842696629213
"11929",2,"55","Regulation of telomere maintenance via telomere lengthening "," http://amigo.geneontology.org/amigo/term/GO:1904356",0.396866728844104,1.47723240685985
"1193",7,"246","DNA replication "," http://amigo.geneontology.org/amigo/term/GO:0006260",0.474443506018827,1.07951598962835
"11930",1,"23","Negative regulation of telomere maintenance via telomere lengthening "," http://amigo.geneontology.org/amigo/term/GO:1904357",0.358386953649252,2.33895131086142
"11931",1,"34","Positive regulation of telomere maintenance via telomere lengthening "," http://amigo.geneontology.org/amigo/term/GO:1904358",0.645244082122132,1.0024077046549
"11933",3,"139","Regulation of protein localization to cell periphery "," http://amigo.geneontology.org/amigo/term/GO:1904375",0.702390655277373,0.842022471910112
"11934",1,"27","Negative regulation of protein localization to cell periphery "," http://amigo.geneontology.org/amigo/term/GO:1904376",0.486169863712012,1.55930087390762
"11935",1,"68","Positive regulation of protein localization to cell periphery "," http://amigo.geneontology.org/amigo/term/GO:1904377",0.818069713004308,0.610161211529067
"1194",3,"134","DNA-dependent DNA replication "," http://amigo.geneontology.org/amigo/term/GO:0006261",0.675490956374071,0.877106741573034
"11948",4,"18","Negative regulation of nitric oxide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1904406",0.00140956465636395,7.01685393258427
"11949",2,"46","Positive regulation of nitric oxide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1904407",0.471782083510637,1.27579162410623
"11950",1,"2","Regulation of secretory granule organization "," http://amigo.geneontology.org/amigo/term/GO:1904409",0.0712570056044836,14.0337078651685
"11951",1,"2","Positive regulation of secretory granule organization "," http://amigo.geneontology.org/amigo/term/GO:1904411",0.0712570056044836,14.0337078651685
"11952",2,"7","Regulation of xenophagy "," http://amigo.geneontology.org/amigo/term/GO:1904415",0.00506431170962796,14.0337078651685
"11953",2,"7","Positive regulation of xenophagy "," http://amigo.geneontology.org/amigo/term/GO:1904417",0.00506431170962796,14.0337078651685
"11954",2,"19","Regulation of GTP binding "," http://amigo.geneontology.org/amigo/term/GO:1904424",0.235898535212702,2.1590319792567
"11955",1,"3","Negative regulation of GTP binding "," http://amigo.geneontology.org/amigo/term/GO:1904425",0.137449699499339,7.01685393258427
"11957",2,"89","Positive regulation of calcium ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1904427",0.7382656622431,0.779650436953808
"11958",1,"6","Negative regulation of tubulin deacetylation "," http://amigo.geneontology.org/amigo/term/GO:1904428",0.256052708554122,3.50842696629213
"11972",1,"3","Positive regulation of neuronal action potential "," http://amigo.geneontology.org/amigo/term/GO:1904457",0.0712570056044836,14.0337078651685
"11973",1,"6","Regulation of matrix metallopeptidase secretion "," http://amigo.geneontology.org/amigo/term/GO:1904464",0.256052708554122,3.50842696629213
"11975",1,"4","Positive regulation of matrix metallopeptidase secretion "," http://amigo.geneontology.org/amigo/term/GO:1904466",0.137449699499339,7.01685393258427
"120",3,"120","Telomere maintenance "," http://amigo.geneontology.org/amigo/term/GO:0000723",0.515294639040558,1.10792430514488
"12007",1,"83","Regulation of protein import "," http://amigo.geneontology.org/amigo/term/GO:1904589",0.940390186687568,0.369308101714962
"12009",1,"58","Positive regulation of protein import "," http://amigo.geneontology.org/amigo/term/GO:1904591",0.864845582911456,0.519766957969205
"1201",1,"29","DNA replication initiation "," http://amigo.geneontology.org/amigo/term/GO:0006270",0.617949267606351,1.07951598962835
